,words,count
3940,begrotingsuitvoering,1
3941,235,1
3942,som,1
3943,19891991,1
3944,80,1
3945,zelfs,1
3946,jei”,1
3947,ordonnanties,1
3948,controleur,1
3949,wegens,1
3950,ontstentenis,1
3951,rekenhof,1
3952,waren,1
3953,overigens,1
3954,heden,1
3955,bedroeg,1
3956,2327,1
3957,jongste,1
3958,ogenschouw,1
3959,blijkt,1
3960,ratingbureau,1
3961,moody’s,1
3962,investors,1
3963,schreef,1
3964,aazrating,1
3965,voorzichtig,1
3966,financiëel,1
3967,toegenomen,1
3968,verplichtingen,1
3969,zulke,1
3970,“fundamentals,1
3971,vrijwaren”,1
3972,vastbesloten,1
3973,medio,1
3974,name,1
3975,beheersbaarheid,1
3976,belgische”,1
3977,navolgende,1
3978,meerjarenkeuzes,1
3979,bezinning,1
3980,meerkost,1
3981,herschikking,1
3982,balans,1
3983,beheerd,1
3984,gehaald,1
3985,patrimoniumbeheer,1
3986,centraliseren,1
3987,financieringsorganisme,1
3988,repercussies,1
3989,lopend,1
3990,fmancieel,1
3991,beslissingsbevoegdheden,1
3992,delegeren,1
3993,gemeenschapminister,1
3994,administraties,1
3995,adviseren,1
3996,iedere,1
3997,begrotingsakkoord,1
3998,afhandeling,1
3999,betalingsdossiers,1
4000,snellere,1
4001,inkorten,1
4002,43,1
4003,weddedienst,1
4004,44,1
4005,thesaurie,1
4006,financieringsinstrumenten,1
4007,voorhanden,1
4008,voordelig,1
4009,45,1
4010,controleinstanties,1
4011,inspectie,1
4012,gemeenschapscommissarissen,1
4013,gemachtigden,1
4014,geherdefinieerd,1
4015,geactiveerd,1
4016,organisatorische,1
4017,voorwerp,1
4018,uitmaken,1
4019,begrotingscontrole,1
4020,bekende,1
4021,gegevens,1
4022,doch,1
4023,141,1
4024,statistiek,1
4025,onmisbaar,1
4026,basisgegevens,1
4027,beleidsrelevante,1
4028,samengebracht,1
4029,databank,1
4030,planningsdienst,1
4031,planningsactiviteiten,1
4032,stimulerende,1
